A200.AX,AAA.AX,AGVT.AX,ASIA.AX,AUMF.AX,AUST.AX,BBOZ.AX,BBUS.AX,BEAR.AX,BNDS.AX,BNKS.AX,BOND.AX,CETF.AX,CRED.AX,DBBF.AX,DGGF.AX,DHHF.AX,DJRE.AX,DMKT.AX,DRUG.AX,DZZF.AX,EINC.AX,ESTX.AX,ETHI.AX,EX20.AX,F100.AX,FAIR.AX,FUEL.AX,GBND.AX,GDX.AX,GEAR.AX,GLIN.AX,GOVT.AX,HBRD.AX,HEUR.AX,HVST.AX,IEM.AX,IFRA.AX,IGB.AX,IHOO.AX,IHVV.AX,IJH.AX,IJP.AX,IJR.AX,IKO.AX,ILB.AX,ILC.AX,IMPQ.AX,INCM.AX,IOO.AX,IOZ.AX,ISO.AX,IVV.AX,IWLD.AX,IXI.AX,IXJ.AX,IZZ.AX,MNRS.AX,MOAT.AX,MVA.AX,MVB.AX,MVE.AX,MVOL.AX,MVR.AX,MVS.AX,MVW.AX,NDQ.AX,OOO.AX,OZF.AX,OZR.AX,POU.AX,QAG.AX,QAU.AX,QCB.AX,QFN.AX,QLTY.AX,QOZ.AX,QPON.AX,QRE.AX,QUAL.AX,QUS.AX,RARI.AX,RBTZ.AX,RCB.AX,RDV.AX,RENT.AX,RGB.AX,RINC.AX,ROBO.AX,RSM.AX,SFY.AX,SLF.AX,SMLL.AX,SPY.AX,STW.AX,SYI.AX,TECH.AX,UMAX.AX,USD.AX,VACF.AX,VAE.AX,VAF.AX,VAP.AX,VAS.AX,VBLD.AX,VBND.AX,VCF.AX,VDBA.AX,VDCO.AX,VDGR.AX,VDHG.AX,VEFI.AX,VEQ.AX,VESG.AX,VEU.AX,VGAD.AX,VGB.AX,VGE.AX,VGMF.AX,VGS.AX,VHY.AX,VIF.AX,VISM.AX,VLC.AX,VMIN.AX,VSO.AX,VTS.AX,VVLU.AX,WDIV.AX,WDMF.AX,WEMG.AX,WRLD.AX,WXHG.AX,WXOZ.AX,YANK.AX,YMAX.AX,ZUSD.AX,ZYAU.AX,ZYUS.AX
-0.005529683,-0.000199567,-0.004972311,0.011247506,-0.006433177,-0.003841195,0.016731031,0.00495049,0.005181383,-0.002932549,-0.008316001,-0.001761157,-0.004800817,-0.00326324,0,-0.002845516,-0.000833352,-0.007567535,0,0,0,-0.005369123,-0.004800953,-0.004835608,-0.001729146,-0.00590321,0.00227666,-0.011235945,-0.003106793,-0.011263629,-0.016332954,-0.014545441,-0.002105245,-0.000985151,-0.001826438,-0.001529014,0.001434037,-0.009414242,-0.002734147,-0.00746378,-2.42E-05,-0.010326343,-0.007734773,-0.008748628,-0.0011063,-0.005134086,-0.005543755,0.011312152,0,-0.005847994,-0.005950005,-0.005208353,-0.003838665,-0.004815417,-0.008554624,-0.000792255,0.007954573,-0.029062122,-0.004091021,-0.000509339,-0.008591899,0.001363293,-0.004050096,-0.003874558,-0.006820523,-0.004222408,0.001853267,0.018735345,-0.008233066,-0.009523862,-0.000563076,0.009900933,-0.008116863,0.002928255,-0.00568184,-0.006388259,-0.00582853,0.001922308,-0.007873971,-0.003335373,-0.008156207,-0.005255643,-0.006773995,0.000961931,-0.011166272,-0.011450371,-0.002168224,0.005242459,-0.002617425,-0.000937668,-0.007965287,0.018587343,-0.005698,-0.002852493,-0.006802777,-0.007713103,0.009400741,-0.004880702,-0.002609009,-0.001309629,0.003354737,-0.002673785,0.002197249,-0.006111578,-0.011330459,-0.002382281,-0.003693597,-0.00270273,-0.002514357,-0.003102156,-0.004398858,-0.002726735,-0.006796454,-0.002188939,-0.003588606,-0.002225398,-0.002428111,0.002908312,-0.002729395,-0.003924932,-0.007652177,-0.003142181,-0.009189031,-0.008328002,-0.003204495,-0.004478163,-0.004230148,-0.010972535,-0.008338686,-0.003933467,0.008126425,-0.002989534,-0.001280439,-0.002333665,-0.008635611,0.006896578,-0.004703687,-0.005213784,-0.01259691
0.000682857,0,0.003267384,0.011122311,0,0.003856007,-0.003797495,-0.024630519,-0.003436423,0.001470552,-0.004192868,0.00211713,-0.01125578,0.000727554,0,0,0.002502143,-0.016339931,-0.004716977,0.001483714,0,-0.001349494,0,0.006802692,0.010392628,-0.002375351,-0.003974996,-0.017045438,0.000779137,0.013349947,0.004284945,-0.0110701,0.002109686,-0.001972431,0.007319297,0.000765641,-0.004295889,-0.007391831,0.001415085,0.016214883,0.008572327,-0.006521334,-0.006557768,-0.015828872,-0.010743174,0.003080905,0.003001702,0.011185726,-0.021600037,0.002818669,0.003192335,0.005235622,0.003915943,0.000537647,-0.005795294,-0.003964336,-0.005314895,0.02993201,0.001412075,-0.006116251,-0.004814655,0.005105566,0.004066566,0.004243244,0.001584721,-0.001766758,0.013318487,0.002298903,-0.005108552,0.006118938,-0.000563393,0.005882394,0.013093277,0.004379593,-0.002285767,0.002967427,0,-0.001151143,0.004761862,0.001521121,-0.006461011,-0.001921182,-0.003410056,0.000961098,-0.001672899,-0.011583001,0.000869207,-0.00651893,0.001603741,0.000938548,0.001642339,-0.010036465,-0.005730654,0.002818914,0.001756275,-0.001165907,0.016530828,-0.002179886,-0.005979067,0.001123971,-0.001950396,0.002489415,-0.004110757,0.001793484,-0.014048028,-0.000918428,0.001561011,0.002890693,0,0.000366108,0.002945505,-0.000364573,0.001479598,0.003712474,-0.001523765,0.007084767,0.001497881,-0.002609835,-0.003999971,0.002832205,0.000376161,-0.000787965,-0.006048372,0.007428988,-0.002143289,0,0.003052009,-0.011346464,-0.010996124,-0.003645168,-0.004478297,-0.000749642,0.005128241,0.001754315,-0.010452952,0.006849276,-0.004725916,0.008385736,-0.012757524
-0.007311367,0.000199607,-0.007662864,-0.010000038,-0.007553924,-0.004481415,0.021601026,-0.025252561,0.009482729,-0.004405247,0.021052612,-0.007042213,0.006667748,-0.005089036,0,0,0,0.011627962,-0.004739332,0.004444476,0,-0.0054054,-0.015406188,-0.001930455,-0.014857156,-0.002380894,-0.005701276,0,-0.003114049,-0.007904458,-0.015466716,0,-0.005263145,-0.001976236,-0.000908286,-0.005355753,-0.005752646,0.006383024,-0.006888691,0.007091638,0.008114213,0.003938439,-0.00535559,0.006725826,-0.012315254,-0.006143001,-0.005557895,0.00221244,0,-0.002566285,-0.008750967,-0.002083381,-0.000186726,-0.000806088,0.001036293,0.000198971,-0.00032378,-0.00924705,0.003717484,0.006153889,-0.000483804,-0.010159199,-0.007731925,-0.017605634,-0.008438811,-0.008141577,-0.006571753,-0.009174303,0.001925529,-0.017376178,0,0.013645164,0.001077031,0.002906974,0.001145502,-0.006410309,-0.004187541,-0.000768362,-0.014218034,-0.002126358,0.005911822,-0.000481243,-0.018819446,-0.001440263,0.000418866,0,-0.006079084,0,-0.010189185,-0.00234408,-0.006558583,-0.00276504,-0.014409208,-0.000541394,-0.007538575,-0.005058407,-0.006985806,-0.002184545,-0.009022547,-0.002245489,-0.004885517,-0.005539582,0.006604339,-0.007672615,0.001874737,-0.002573991,-0.004675661,-0.002702175,-0.004141151,-0.000731947,-0.003487493,-0.002917575,-0.006832922,-0.003026232,-0.006659314,0.004950459,-0.006356331,-0.004070341,0,-0.00319256,-0.006956175,-0.003746105,-0.000608495,-0.007534486,-0.000357982,-0.006920376,0.00065791,0.007396096,0.004578136,-0.003353677,0,-0.003000747,0.003826537,-0.003794432,-0.022887261,-0.006802682,-0.007597334,-0.008316001,0.004970103
-9.82E-05,0,0.003474909,-0.016161601,0.001087375,0.004501588,0.00124381,-0.007772014,0.000853991,0.00221237,0.00618561,0.004255281,0.015670394,0.005480439,0,0,-0.00707155,0,0.0047619,-0.00147496,0,0.001358662,0.002054703,-0.003868468,0.001740179,-0.00954653,-0.001720222,0.020231194,0.00117137,0.021246473,-0.005417035,0,0.001058158,0,-0.005454584,-0.004615417,-0.005464483,0.006342539,0.002578933,-0.010256382,0.001552447,-0.007061402,0.003130478,-0.004550748,-0.000226754,0.000772666,-0.004299242,0.002207451,0.002453041,-0.00551341,-0.00120388,0.006263092,-0.003361823,-0.006453291,-0.002329197,-0.012236328,-0.006964695,0.031999969,-0.003831456,0.021916329,-0.003872213,0.006158067,-0.003710589,0.011469523,0.012766047,0.004282617,-0.001837531,0.004629625,-0.006406114,0.009725876,-0.005637,0.015384693,0.012372218,0.005797096,-0.006864928,-0.004962798,-0.001682124,0,0.006410327,-0.003652936,-0.004113999,-0.000962949,0.015693055,0.00144234,0.005862701,0.011718739,0.003931855,0.015748017,-0.000735339,0.001409717,-0.00366765,0.017560124,0.014619869,-0.002500025,-0.000353303,-0.004692958,0.003344492,-0.006020832,-0.007587283,0.002063027,-0.004909503,0.003073374,0.016812407,-0.000257689,-0.003368269,0.000737344,0.00254455,-0.001987005,-0.00325439,-0.00219738,-0.001657767,0.000914397,-0.006322056,-0.003204024,-0.005446919,0.002333424,0.003574762,-0.009195809,-0.014373289,-0.003695529,-0.004354403,0.000197945,-0.000203007,-0.006945571,-0.000895241,0.008884988,-0.002958585,-0.00506331,-0.005208329,-0.001835349,-0.001349473,-0.000752463,0.004658988,0,-0.021621686,0,0,-0.004192868,-0.003956476
-0.016205083,-0.000598778,0.000384772,-0.00616011,-0.01339612,-0.016005122,0.043478189,0.010443855,0.015358306,-0.00183963,-0.02459014,-0.00176551,-0.016223962,-0.002543594,0,-0.014268258,0,-0.020251824,0,0.001477139,0,-0.014925327,-0.014826537,-0.004854387,-0.016213126,-0.010843392,-0.015508355,-0.028328585,0,0.020284295,-0.032679758,0,0,0,-0.010054814,-0.01313749,-0.015029093,-0.008403453,0.000886982,0.001005373,-0.003481641,-0.020394391,-0.013980811,-0.024511203,-0.011564588,0.009495837,-0.018566507,-0.026431693,-0.012234957,-0.008870287,-0.017276027,-0.008298747,-0.0109108,-0.012719925,-0.014267166,-0.004230015,-0.022182361,0.010335969,-0.016538473,-0.020448871,-0.021380006,-0.014960916,-0.018621974,-0.007441498,-0.008403453,-0.014570002,0.001104591,-0.00460829,-0.02192135,-0.008756602,-0.002267518,-0.013257608,0.008501586,-0.004322797,-0.027649852,-0.004488786,-0.023588858,0.001153429,-0.004777103,-0.010082432,-0.014458479,-0.011566254,-0.014592282,-0.000480088,-0.024146541,-0.023166002,0,-0.007751931,-0.006622472,0.000469274,-0.016565461,-0.016348802,-0.011527366,-0.011278183,-0.018201074,-0.014145407,-0.014827597,-0.012665173,-0.006880745,-0.00112299,-0.014096419,-0.000957546,-0.018550844,-0.016885862,-0.011265462,-0.000184235,0.000195203,-0.004705852,0.001995295,-0.008074921,-0.009778645,0.000548123,-0.009543382,-0.010827261,-0.009268306,-0.004526623,-0.000187445,-0.012964014,-0.014368475,-0.009272997,-0.013880957,0.000593565,-0.015834324,-0.023584918,-0.000716862,-0.014159898,-0.010839123,-0.018066135,-0.017670125,-0.011952172,-0.035135165,-0.014307198,-0.004637382,-0.003808997,-0.011049714,-0.016438405,0,-0.0094737,-0.018867883
0.017670003,0,0.001923048,0.026859428,0,0.011711145,-0.045237997,-0.028423747,-0.016806707,0.002211624,-0.006302565,0.001414892,0.00921584,0.00255008,0,0,0,0.00726263,-0.009478664,-0.00589977,0,0.006887013,0.001761137,0.014634109,0.015303133,-0.004872103,0.016919541,-0.002915449,0.00019505,-0.032795248,0.037725229,0,0.003171253,0,-0.002770058,0.009397015,0.014766164,0.002118693,0.00141797,0.004867158,0.00995502,0.016363255,0.004051142,0.016751424,0.000917663,0.00084124,0.017157999,0.031674178,-0.00247727,0.01441894,0.018397416,0.006276094,0.016988774,0.016721508,0.004078915,-0.002528573,0.011009172,-0.034526851,0.016295138,0.012729125,0.007944382,0.009665195,0.021631867,0.009282407,0.007944997,0.015506683,0.025376926,0.006944382,0.010547122,0.015901088,0,0,-0.012117995,0,0.011848387,0.014028091,0.022433152,-0.0011521,0.014400024,0.013580204,0.012574795,0.008776221,0.025261405,0.000480318,0.017491461,0.007905131,0.003046114,0.002604164,0.019999977,-0.000469053,0.017031627,0.009233646,0.017492694,0.017025766,0.018178515,0.015544017,0.033368343,0.013385375,0.006928418,0.001499004,0.008006828,0.001725132,0.010272565,0.01927365,0.003797964,0.00202654,0.002928002,0.008546961,0.005973896,0.010175749,0.010993109,0.001826192,-0.000755732,0.012827091,0.003260039,0.008574718,0.000937544,0.015522402,0.014795481,0.013727769,0.01504047,0.000791001,0.016295399,0.022322175,0.003407504,0.010159363,0.017749302,0.008033205,0,0.012406876,0.024276398,0.015278824,0.007623901,0.000882317,0.016759806,0.009749328,-0.007655495,0.014877826,0.00607282
0.009319178,0.000199763,0.00191943,0,0,0.005144689,-0.02493769,-0.021276576,-0.007692321,0.001471093,0.002114112,0.003532334,0.009291923,0,0,0.017783304,0.010892263,0.013311135,0,0.016320495,0,0.005471951,0.013744616,0.011538543,0.009855077,0.012239949,0.008032093,-0.008771921,0.004094347,0.007905846,0.020618511,0.007462679,0.001053765,0.000990028,0.021296253,0.00465473,-0.002263531,0.01955607,0.00292037,0.014069243,0.009430339,0.016553306,0.006682623,0.015298594,0.025211974,-0.004279037,0.011678138,-0.006578889,0.009105932,0.013846309,0.009233221,0.008316001,0.015421582,0.013480723,0.032236917,0.024133007,-0.00626961,-0.006622542,0.017829649,0.015585791,0.015271004,0.009572673,0.00594353,0.001061152,0.006831275,0.001775541,0.008249694,-0.041379272,0.015655562,-0.003478257,0.005113645,0,-0.01493337,-0.004341495,0.018735345,0.018774757,0.009282671,0.001537832,-0.003154571,0.020097437,0.015375531,0.00966645,0.018691529,0.000480088,0.011320774,0.02352939,0.000433849,0.018181863,0.012926644,-0.000938458,0.010857566,0.018298243,0.00859598,0.015681507,0.009899264,0.007064377,0.010387244,0.009356085,0.006880746,0.00037419,0.006950324,0.002487583,0.023589992,0.008875771,0.019863777,0.001838615,0.002335518,0.006491176,0.003239163,0.006410299,0.009030625,0.002551939,0.012289687,0.016210724,0.002543096,0.00708493,0.002809998,-0.00646682,0,0.011818282,0.010448314,0.00276624,0.010148163,0.01026562,0.001966052,0.010230625,0.012404302,0.014138797,0.01065955,0.017769664,0.007748408,0.008276874,0.006725508,0.014105188,0.010073228,0,0,0.008376955,0.021126765
-0.031587132,-0.000199723,0.001532529,-0.020120706,-0.005504573,-0.01791425,0.081841413,0.076086948,0.030146459,-0.001101681,0,-0.00140792,-0.015873016,-0.00036338,-0.00121855,0,-0.024036467,0.003831401,0,-0.023357642,0,-0.021768687,-0.005833185,-0.034220589,-0.029850773,-0.016928698,-0.03301081,0,0.000388358,0.001394489,-0.063795794,0,0,-0.001978191,-0.023572011,-0.015444001,-0.009884956,-0.006739298,0.000970622,-0.0350265,-0.034082882,-0.016767082,0.000626291,-0.018545332,-0.013525588,-0.000383724,-0.029499728,-0.006622563,0.00246109,-0.028643887,-0.029832936,-0.02268044,-0.029212739,-0.022612356,-0.011044752,-0.022178197,-0.005811032,0.023999977,-0.01487083,-0.024752474,-0.02474528,-0.034541159,-0.025480079,-0.028268525,-0.022964538,-0.024104871,-0.053006038,-0.011990453,-0.029865135,-0.024432786,0,-0.003838768,0.001624293,-0.01453487,-0.029885084,-0.027643141,-0.027591967,0.000383886,-0.02848106,-0.029253718,-0.020966838,-0.025370933,-0.028356977,-0.001919429,-0.029021589,-0.011494242,0.000433661,-0.020408204,-0.025236515,-0.001409145,-0.028763915,-0.026954195,-0.036931783,-0.029549522,-0.030106795,-0.02494152,-0.046820817,-0.013086138,0.004555768,0.001122079,-0.011269129,-0.000381761,-0.027947028,-0.030600555,-0.00575035,0.002752757,0.001165075,-0.012719439,-0.007354257,-0.015650602,-0.021004594,0.000909077,-0.011206617,-0.027583912,-0.002536645,-0.028779739,0.000373631,0.002366918,-0.009433933,-0.022265504,-0.026884759,0.002561597,-0.024713673,-0.02919357,-0.018194799,-0.02265705,-0.026607367,-0.012674271,-0.005273562,-0.021673726,-0.022161907,-0.016417859,-0.029645134,-0.024050943,0.015412519,-0.01379309,0,-0.023883748,0
0.003111176,0,-0.004973189,-0.010266882,-0.000738024,-0.001302962,-0.008274196,0.025252501,-0.002508339,-0.001470622,0.010548564,-0.002114958,0.000483851,-0.005452549,0,-0.021535988,-0.007643244,-0.009814629,0.014354054,-0.013452937,0,-0.012517406,-0.009039005,-0.016732291,0,-0.008610048,-0.004708648,-0.017699168,-0.002135105,-0.023672769,0.009085738,-0.022222201,-0.003508785,-0.001982206,-0.003714106,-0.004705915,-0.007037648,-0.01565758,-0.004672062,-0.015084838,-0.015309812,-0.016863884,-0.010013807,-0.005609681,0.006345581,-0.005680871,0.004405219,-0.002222273,-0.002455048,-0.011944744,0.002460081,0,-0.014699398,-0.01061522,-0.018998759,-0.013669486,-0.008016024,-0.02994792,-0.011641244,-0.012690355,0.009950192,-0.007716566,-0.002652509,0.00763633,0,-0.001089745,-0.024417788,-0.048543645,0.005627279,0.011627916,0,-0.001926826,-0.002162212,0,0.004739332,-0.019451342,0.002579513,-0.002686098,0.014658006,-0.016912704,-0.006841153,0.004911516,-0.01030042,0.00096156,0.003842876,-0.003875966,-0.00433465,-0.007812493,-0.014563187,-0.000470378,0.002061867,-0.00369344,0.008849549,-0.014855841,0.003428959,0.008393248,-0.024384546,-0.006077382,-0.001511678,-0.002054934,-0.006696128,-0.002482285,-0.007357963,0.002893611,-0.014925359,-0.003751794,-0.004072981,-0.005080725,-0.004336857,-0.00591606,-0.009141751,-0.003088069,-0.007366819,-0.014012298,-0.004803565,-0.010799417,-0.003734842,-0.009740314,-0.004978345,-0.013439545,0.004829985,-0.002358545,-0.005562432,0.003322824,0.00036338,-0.007727409,-0.016866058,0.002824149,-0.003976171,-0.01261538,0,-0.009863438,-0.00774528,-0.010391879,-0.004464303,0.0027972,0.008678896,0,-0.001970395
0.012006049,0.000199763,0,-0.01244812,0.004431346,0.006523183,-0.023837992,-0.02709357,-0.010058666,0.000368197,0.012526084,0.00141296,-0.010962443,0.003289479,0,0.007059804,0,0.009361237,0,0.012121201,0,0.019718291,0.008161279,0.015015072,0.007100642,0.011166153,0.007096442,0.021021073,-0.000972558,0.000178255,0.02025879,0.011363625,0.001408483,0.002979215,0.012115576,0.003940125,0.003461396,0.007423085,0.000797062,0.013082318,0.011673199,0.011768768,0.008218505,0.01276723,0.009458439,0.00092646,0.011403519,0,0.006562829,0.002518536,0.009815941,0.002109753,0.008588902,0.004401647,0.004972584,0.017349294,-0.008417508,0,0.007895426,0.022107886,0.012807894,0.008837045,0.006838918,0.006495861,0.006410302,0.025454573,0.009626492,0.002551018,0.011191579,0.006189185,-0.007914148,0.001930546,0.002166897,0.008849549,0.012971771,0.010681637,0.01200689,-0.000769544,0.008828223,0.009070973,0.011380685,0.007820223,0.010407623,0.000960637,0.006380247,-0.003891047,0.00043536,0.017060383,0.010449389,0,0.011410412,0.012975009,0,0.010181556,0.010071968,0.002378176,0.011775964,0.005002788,0,0.000936036,0.000286814,0.000191392,0.014138625,0.009836066,0.008143945,-0.000642966,0.000973769,0.004741899,0.004718732,0.006881141,0.009791008,-0.003279889,0.010275945,0.010398587,0.004826751,0.008254597,0.000562373,-0.002682568,0.005003253,0.008703361,0.009613536,-0.001379033,0.006215024,0.011756898,0,0.002477865,0.009338255,0,0.005988035,0.017762533,-0.008325638,0.007662791,0.00867306,0.009600951,0,0.008368193,0.000956045,0.017021362,0.008884517
-0.02184873,-0.000199723,0.00384469,-0.009453797,-0.012500005,-0.009073256,0.05006115,0.078481057,0.020321741,0.000736123,-0.028865953,0.002116383,-0.007334914,0.003642932,-0.011793449,0,0,-0.005455558,0,-0.011976037,-0.005020876,-0.023480608,-0.011746058,-0.027613479,-0.022326737,-0.00858892,-0.014679976,-0.038235327,0.002725845,0.001069543,-0.043574134,-0.007490629,0.002812937,0,-0.014732952,-0.01020409,-0.007720125,-0.007368389,0.00256638,-0.02614173,-0.026955792,-0.021287132,0.001504925,-0.028144286,-0.00345795,0.00285402,-0.019947923,0,-0.005705024,-0.018716215,-0.020656145,-0.023157923,-0.0185318,-0.010134181,-0.00598967,-0.01412716,0.000848883,0.008053748,-0.019648213,-0.014084446,-0.023346282,-0.016818551,-0.018867925,-0.017569013,-0.015392829,-0.0375887,-0.023264634,-0.06361323,-0.021484371,-0.01405974,-0.006267733,-0.009633948,-0.003243215,-0.019005864,-0.025611206,-0.017614513,-0.01864409,0,-0.019888624,-0.017048954,-0.016286622,-0.021338531,-0.008583642,0.000479857,-0.021978042,0.003906246,0.003481285,-0.011612923,-0.012409572,0.001411797,-0.022193467,-0.017383397,-0.014619938,-0.020052092,-0.013888867,-0.018584469,-0.014014256,-0.011061989,0.007570051,0.00093509,-0.005592191,0.002105275,-0.015295036,-0.019870114,0.000751473,0.002205863,0.000972748,-0.009257548,-0.005599736,-0.012929456,-0.01584938,0.005301662,-0.010736479,-0.018181777,-0.007911805,-0.023240487,0.002435317,-0.006425588,0,-0.01613106,-0.019424808,0.002564629,-0.007617849,-0.018985268,-0.01689067,-0.016066382,-0.019215458,-0.003072267,-0.00198411,-0.023576254,-0.001399285,-0.011406816,-0.020636265,-0.018722171,0.019730967,-0.013831245,0,-0.018828483,-0.009784773
0.005761064,0.000199763,-0.00172348,0.008483555,0.005956807,0.007194222,-0.011627951,-0.04225359,-0.004149393,0.000367791,0.008492561,-0.001055991,0.008538532,-0.000362915,0,-0.000824761,0.000855736,-0.002194131,0,0.013636387,0,0.008486555,0.02152265,0.01521304,0.009014515,0.012376285,0.005363537,0.018348607,0,0.045049836,0.009227212,0.007547162,-0.001402557,0,0.020560773,0.001586079,0.005793717,0.00795332,-0.001853642,0.024417825,0.017223213,0.000893351,0.000626134,0.001005592,0.001790952,-0.001538319,0.002212356,0,0,0.016641006,0.008684825,0.015086244,0.011324757,0.008854446,0.008252619,0.010133117,0.001696327,0.031957359,-0.001833893,-0.008163257,-0.006474062,0.008553092,0.006538465,0.016423386,0.008894928,0.005526954,0.015228402,0.035326053,0.000998027,0.004456345,0,0.015564188,0.009761405,0.001490276,0.001792156,0.013319684,-0.000863578,0,0.010551958,0.013245096,0.003612249,0.002477662,0.011255421,-0.001438882,0.002592972,0.003891047,-0.002601885,-0.005221927,0.010620779,0.000469936,0.004539468,-0.005586542,0.011869496,0.010890252,-0.001625138,0.002417384,0.005902259,0.003915078,-0.007513176,-0.001494802,0.000865251,-0.001718872,-0.001374549,0.006227656,0.004880764,-0.001283927,-0.002332341,0.001465702,0.002179817,0.003742529,0.007578657,-0.001636664,0.018849921,0.012927985,0.011107929,0.019737719,-0.001681931,0.005865535,-0.003246786,0.011438758,0.001942095,-0.000393555,0.001037329,0.001001024,0.008867532,0.011304523,0.010414898,-0.000513623,0.005301519,0.008153093,0.007473136,0.006923088,0.015803279,0.013325215,-0.011433608,0,0.00095504,0.002132143,-0.007905132
-0.006833487,-0.000199723,0.001534587,0,-0.006291639,-0.008441504,0.018823511,0.024509781,0.005000035,-0.000735311,-0.008421045,0.001409476,0,-0.00108935,0,0,-0.005985438,-0.004947782,0,-0.00747387,-0.001682124,-0.002805046,-0.010849035,-0.010989072,-0.007742767,-0.012224985,-0.000592782,-0.018018001,-0.002330077,-0.025217236,-0.013142831,-0.022471977,0.001404527,0.00297027,-0.003663001,-0.004750627,-0.002962418,-0.003682257,0.002033921,-0.014601408,-0.010991969,-0.002832794,0.006131871,-0.005524892,-0.004134109,-0.004390972,-0.003090495,-0.002227116,-0.007377062,-0.01435406,0.016810162,-0.008492561,-0.012453976,-0.009873851,-0.005586596,-0.008511541,-0.007620674,-0.003870995,-0.003805686,0.005144053,-0.000501265,-0.008480557,0.000382126,-0.021543999,-0.005610448,-0.006962277,-0.012692305,-0.018372686,-0.006979096,-0.013309722,0,-0.00957849,-0.002685346,-0.001488058,-0.005366735,-0.008594544,-0.004321455,0.000385069,-0.013654625,-0.010582015,-0.010497854,-0.006920385,-0.010273963,0.000960637,-0.007327589,0,0.003478257,0.001312366,-0.003256383,-0.00093943,-0.003577527,0.006554278,-0.014662812,-0.011008024,-0.00777718,-0.003617293,0.000239452,-0.005571052,0.001513967,0.00149704,-0.001584795,0.000956557,0.001651688,-0.008427698,-0.008032885,-0.000183694,0.000974074,-0.000731813,-0.001812552,-0.002423584,-0.005453195,-0.000182188,-0.008783357,-0.009486016,-0.004366163,-0.008617281,0.001684765,-0.004485578,-0.006514642,-0.008921828,-0.006202746,-0.00039371,-0.001036254,-0.001833343,0,-0.007984399,-0.01123692,-0.004881774,-0.005273562,-0.008709197,-0.006490467,-0.008403408,-0.00734659,-0.007770422,-0.004448416,0,-0.000954129,-0.007446776,-0.008964159
0.007285249,0.000199763,0.000957656,0.014721281,0.008193643,0.001964619,-0.015011561,-0.014354054,-0.006633572,0.002207486,0.00636937,0.001759297,0.009443208,-0.000363513,0,-0.004127131,0.004731209,-0.003867386,0,0.009036136,0,0.001406435,0.009855332,0.001010124,0.006602678,0.008663329,-0.0017794,0.006116202,0.003114049,-0.002097517,0.01447597,0.007662919,0.002103768,0,0.005514657,0.004773303,0.011720024,0.006863736,0.001853314,0.002322795,0.003040199,0.003074322,0.009079549,-0.00646464,0.016604997,0.007737542,0.003100075,0.002232087,0.006606104,0.003193664,-0.020161291,0.006423926,0.003707858,0.004986158,0.006140596,0.007664793,0.008532423,0.001295366,0.004742365,-0.00204713,-0.009027096,0.006058449,0.003055765,0.020183458,0.004836118,0.006642078,-0.00467475,0.008021383,-0.004685388,0.020683498,0,0.005802656,0.003230989,0.016393463,-0.007194295,0.004079547,0.005208286,-0.001154687,0.019544033,0.005033024,0.007274867,0.007466382,0.006920408,-0.001439572,0.007381679,-0.011627896,0,0.003931813,0.006088561,0.002350692,0.003590371,-0.003720927,0.008928634,0.002831264,0.006926742,0.000403321,-0.00407035,0.004481789,-0.001511678,0.000747401,0.01226549,0.002675829,-0.002198654,0.005577665,0.010357873,0.001836927,0.002140923,0.003295502,0.002360651,0.002616393,0.005861247,0.001821867,0.008484177,0.004178963,0.007921878,0.00521529,0.002242623,0.010513622,0.006994529,0.005578735,0.006436474,0.001772354,-0.00062246,0.003005515,0.002929864,0.006260033,0.002520705,0.005938537,0.003313465,0.005647894,0.016798908,-0.013097005,0.004353521,0.003614426,-0.004468207,0.002805046,0,0.015005396,0.01005029
-0.002209957,0.000199647,0.001722161,0,0.005910597,0.003267986,0.00234472,-0.009708729,0.000834744,0.000734231,-0.006329058,-0.000702443,0.006451638,0.001454579,0,0,0,0.006655514,-0.009433954,-0.0014925,0,-0.00140446,-0.009129514,0.008072646,0,-0.00858892,0.00297084,-0.006079022,0.000388057,0.039411455,-0.009132411,0,0.001049709,-0.002961474,-0.004570315,-0.004750627,0.000489456,-0.001048791,-8.80E-05,-0.003356227,0.005341467,0.004655422,-0.009860661,0.005693346,0.007394307,-0.001689198,-0.002207472,0.002227223,-0.001640648,-0.006748998,-0.00164605,0.007446878,-0.00105245,-0.00248071,-0.010647964,-0.001419872,-0.00592214,0.032341526,-0.00117997,0.013333345,-0.013157906,0.004959309,0.002284823,0.004676298,0.009625582,-0.002566041,0.00234839,-0.01061007,-0.012777376,0.003524225,0,0.011538543,0.008051612,-0.001466309,-0.009661827,0.00101567,-0.003454228,0.003468214,0.009584655,-0.001564981,0,0,0.009450142,0.002402746,-0.001724177,0.011764695,0.00259963,0.009138404,0.000442786,0.000469054,0.012803621,0.027077494,0.014749248,-0.000129305,-0.000905196,-0.006854842,-0.003125401,-0.001115475,-0.005298993,0.000560097,0.000712693,0.000381252,0.016664358,-0.000132094,0.000931952,0.000550032,-0.001359555,-0.000364972,-0.001630437,0.000931952,-0.001127845,0.000363641,-0.007851972,0.001213864,-0.004631605,0.002793656,0.000186431,-0.00044588,0,-0.003530435,-0.007945734,0.000982883,0.007058338,-0.000998858,0,0.006576658,0.001278513,-0.00025663,-0.007926016,-0.002496098,0.009637406,0.014832129,0.002167367,0.000600254,-0.015260329,-0.0027972,0,-0.002111981,0
